month;mort_pad_att;UF;capital;regiao
2013 Aug;1,2999;MA;São Luís;Nordeste
2013 Sep;1,4501;MA;São Luís;Nordeste
2013 Oct;1,2819;MA;São Luís;Nordeste
2013 Nov;1,7813;MA;São Luís;Nordeste
2013 Dec;0,8672;MA;São Luís;Nordeste
2014 Jan;1,0407;MA;São Luís;Nordeste
2014 Feb;1,6624;MA;São Luís;Nordeste
2014 Mar;0,6312;MA;São Luís;Nordeste
2014 Apr;1,7429;MA;São Luís;Nordeste
2014 May;1,536;MA;São Luís;Nordeste
2014 Jun;0,5616;MA;São Luís;Nordeste
2014 Jul;1,4638;MA;São Luís;Nordeste
2014 Aug;1,1853;MA;São Luís;Nordeste
2014 Sep;2,2971;MA;São Luís;Nordeste
2014 Oct;1,1731;MA;São Luís;Nordeste
2014 Nov;0,9869;MA;São Luís;Nordeste
2014 Dec;1,0341;MA;São Luís;Nordeste
2015 Jan;1,2492;MA;São Luís;Nordeste
2015 Feb;0,8216;MA;São Luís;Nordeste
2015 Mar;1,0579;MA;São Luís;Nordeste
2015 Apr;1,01;MA;São Luís;Nordeste
2015 May;0,8942;MA;São Luís;Nordeste
2015 Jun;1,0007;MA;São Luís;Nordeste
2015 Jul;1,0856;MA;São Luís;Nordeste
2015 Aug;0,6449;MA;São Luís;Nordeste
2015 Sep;1,0516;MA;São Luís;Nordeste
2015 Oct;1,3909;MA;São Luís;Nordeste
2015 Nov;1,2877;MA;São Luís;Nordeste
2015 Dec;1,204;MA;São Luís;Nordeste
2016 Jan;0,8903;MA;São Luís;Nordeste
2016 Feb;1,0215;MA;São Luís;Nordeste
2016 Mar;1,0063;MA;São Luís;Nordeste
2016 Apr;0,7583;MA;São Luís;Nordeste
2016 May;0,7974;MA;São Luís;Nordeste
2016 Jun;1,1186;MA;São Luís;Nordeste
2016 Jul;1,1379;MA;São Luís;Nordeste
2016 Aug;1,0436;MA;São Luís;Nordeste
2016 Sep;1,0661;MA;São Luís;Nordeste
2016 Oct;1,2118;MA;São Luís;Nordeste
2016 Nov;0,9029;MA;São Luís;Nordeste
2016 Dec;1,0929;MA;São Luís;Nordeste
2017 Jan;1,0812;MA;São Luís;Nordeste
2017 Feb;0,7874;MA;São Luís;Nordeste
2017 Mar;0,456;MA;São Luís;Nordeste
2017 Apr;0,796;MA;São Luís;Nordeste
2017 May;0,5193;MA;São Luís;Nordeste
2017 Jun;1,2607;MA;São Luís;Nordeste
2017 Jul;0,9718;MA;São Luís;Nordeste
2017 Aug;0,7327;MA;São Luís;Nordeste
2017 Sep;1,5996;MA;São Luís;Nordeste
2017 Oct;1,0586;MA;São Luís;Nordeste
2017 Nov;0,5313;MA;São Luís;Nordeste
2017 Dec;0,8246;MA;São Luís;Nordeste
2018 Jan;0,3514;MA;São Luís;Nordeste
2018 Feb;0,9567;MA;São Luís;Nordeste
2018 Mar;0,6292;MA;São Luís;Nordeste
2018 Apr;0,9785;MA;São Luís;Nordeste
2018 May;0,708;MA;São Luís;Nordeste
2018 Jun;0,9879;MA;São Luís;Nordeste
2018 Jul;0,4269;MA;São Luís;Nordeste
2018 Aug;0,7952;MA;São Luís;Nordeste
2018 Sep;0,704;MA;São Luís;Nordeste
2018 Oct;0,7742;MA;São Luís;Nordeste
2018 Nov;0,9474;MA;São Luís;Nordeste
2018 Dec;0,5451;MA;São Luís;Nordeste
2019 Jan;1,582;MA;São Luís;Nordeste
2019 Feb;0,5375;MA;São Luís;Nordeste
2019 Mar;1,0721;MA;São Luís;Nordeste
2019 Apr;0,6287;MA;São Luís;Nordeste
2019 May;0,3436;MA;São Luís;Nordeste
2019 Jun;0,3652;MA;São Luís;Nordeste
2019 Jul;1,3719;MA;São Luís;Nordeste
2019 Aug;0,7736;MA;São Luís;Nordeste
2019 Sep;1,0724;MA;São Luís;Nordeste
2019 Oct;0,9055;MA;São Luís;Nordeste
2019 Nov;1,0263;MA;São Luís;Nordeste
2019 Dec;0,8679;MA;São Luís;Nordeste
2020 Jan;0,4248;MA;São Luís;Nordeste
2020 Feb;0,9651;MA;São Luís;Nordeste
2020 Mar;0,9488;MA;São Luís;Nordeste
2020 Apr;0,6001;MA;São Luís;Nordeste
2020 May;0,8533;MA;São Luís;Nordeste
2020 Jun;0,6162;MA;São Luís;Nordeste
2020 Jul;0,5891;MA;São Luís;Nordeste
2020 Aug;0,6978;MA;São Luís;Nordeste
2020 Sep;0,8607;MA;São Luís;Nordeste
2020 Oct;0,7991;MA;São Luís;Nordeste
2020 Nov;1,108;MA;São Luís;Nordeste
2020 Dec;1,2035;MA;São Luís;Nordeste
2000 Jan;2,0255;PI;Teresina;Nordeste
2000 Feb;3,2368;PI;Teresina;Nordeste
2000 Mar;2,3859;PI;Teresina;Nordeste
2000 Apr;2,2304;PI;Teresina;Nordeste
2000 May;3,0478;PI;Teresina;Nordeste
2000 Jun;1,4485;PI;Teresina;Nordeste
2000 Jul;1,0415;PI;Teresina;Nordeste
2000 Aug;1,4728;PI;Teresina;Nordeste
2000 Sep;2,0693;PI;Teresina;Nordeste
2000 Oct;1,5699;PI;Teresina;Nordeste
2000 Nov;3,1274;PI;Teresina;Nordeste
2000 Dec;1,7232;PI;Teresina;Nordeste
2001 Jan;1,874;PI;Teresina;Nordeste
2001 Feb;1,6061;PI;Teresina;Nordeste
2001 Mar;2,4658;PI;Teresina;Nordeste
2001 Apr;1,8512;PI;Teresina;Nordeste
2001 May;2,5313;PI;Teresina;Nordeste
2001 Jun;1,4171;PI;Teresina;Nordeste
2001 Jul;3,0156;PI;Teresina;Nordeste
2001 Aug;1,4105;PI;Teresina;Nordeste
2001 Sep;3,3961;PI;Teresina;Nordeste
2001 Oct;2,0618;PI;Teresina;Nordeste
2001 Nov;1,153;PI;Teresina;Nordeste
2001 Dec;1,9684;PI;Teresina;Nordeste
2002 Jan;2,0683;PI;Teresina;Nordeste
2002 Feb;2,1393;PI;Teresina;Nordeste
2002 Mar;1,3708;PI;Teresina;Nordeste
2002 Apr;2,0003;PI;Teresina;Nordeste
2002 May;1,4172;PI;Teresina;Nordeste
2002 Jun;3,0535;PI;Teresina;Nordeste
2002 Jul;2,5226;PI;Teresina;Nordeste
2002 Aug;3,0802;PI;Teresina;Nordeste
2002 Sep;2,6048;PI;Teresina;Nordeste
2002 Oct;2,4208;PI;Teresina;Nordeste
2002 Nov;2,5124;PI;Teresina;Nordeste
2002 Dec;3,4179;PI;Teresina;Nordeste
2003 Jan;1,2739;PI;Teresina;Nordeste
2003 Feb;1,9729;PI;Teresina;Nordeste
2003 Mar;2,2048;PI;Teresina;Nordeste
2003 Apr;1,3477;PI;Teresina;Nordeste
2003 May;2,3091;PI;Teresina;Nordeste
2003 Jun;2,1641;PI;Teresina;Nordeste
2003 Jul;3,1908;PI;Teresina;Nordeste
2003 Aug;2,3635;PI;Teresina;Nordeste
2003 Sep;1,8871;PI;Teresina;Nordeste
2003 Oct;1,4261;PI;Teresina;Nordeste
2003 Nov;2,1871;PI;Teresina;Nordeste
2003 Dec;2,6628;PI;Teresina;Nordeste
2004 Jan;1,3733;PI;Teresina;Nordeste
2004 Feb;1,6345;PI;Teresina;Nordeste
2004 Mar;2,0113;PI;Teresina;Nordeste
2004 Apr;1,6257;PI;Teresina;Nordeste
2004 May;1,8084;PI;Teresina;Nordeste
2004 Jun;1,7801;PI;Teresina;Nordeste
2004 Jul;1,4366;PI;Teresina;Nordeste
2004 Aug;2,1272;PI;Teresina;Nordeste
2004 Sep;1,9283;PI;Teresina;Nordeste
2004 Oct;1,6141;PI;Teresina;Nordeste
2004 Nov;1,3889;PI;Teresina;Nordeste
2004 Dec;3,1404;PI;Teresina;Nordeste
2005 Jan;2,8191;PI;Teresina;Nordeste
2005 Feb;1,4942;PI;Teresina;Nordeste
2005 Mar;2,208;PI;Teresina;Nordeste
2005 Apr;1,9826;PI;Teresina;Nordeste
2005 May;1,945;PI;Teresina;Nordeste
2005 Jun;1,4802;PI;Teresina;Nordeste
2005 Jul;2,2044;PI;Teresina;Nordeste
2005 Aug;3,0877;PI;Teresina;Nordeste
2005 Sep;1,5769;PI;Teresina;Nordeste
2005 Oct;2,2512;PI;Teresina;Nordeste
2005 Nov;1,8939;PI;Teresina;Nordeste
2005 Dec;1,7236;PI;Teresina;Nordeste
2006 Jan;2,1927;PI;Teresina;Nordeste
2006 Feb;1,5979;PI;Teresina;Nordeste
2006 Mar;1,3662;PI;Teresina;Nordeste
2006 Apr;1,9383;PI;Teresina;Nordeste
2006 May;1,92;PI;Teresina;Nordeste
2006 Jun;1,7337;PI;Teresina;Nordeste
2006 Jul;2,1152;PI;Teresina;Nordeste
2006 Aug;2,222;PI;Teresina;Nordeste
2006 Sep;2,9453;PI;Teresina;Nordeste
2006 Oct;1,7393;PI;Teresina;Nordeste
2006 Nov;2,3585;PI;Teresina;Nordeste
2006 Dec;3,2749;PI;Teresina;Nordeste
2007 Jan;1,6505;PI;Teresina;Nordeste
2007 Feb;0,9664;PI;Teresina;Nordeste
2007 Mar;2,2894;PI;Teresina;Nordeste
2007 Apr;2,51;PI;Teresina;Nordeste
2007 May;2,215;PI;Teresina;Nordeste
2007 Jun;1,7271;PI;Teresina;Nordeste
2007 Jul;1,7552;PI;Teresina;Nordeste
2007 Aug;1,7719;PI;Teresina;Nordeste
2007 Sep;1,7551;PI;Teresina;Nordeste
2007 Oct;2,8514;PI;Teresina;Nordeste
2007 Nov;0,9817;PI;Teresina;Nordeste
2007 Dec;2,7559;PI;Teresina;Nordeste
2008 Jan;2,4749;PI;Teresina;Nordeste
2008 Feb;2,7367;PI;Teresina;Nordeste
2008 Mar;2,3002;PI;Teresina;Nordeste
2008 Apr;2,1387;PI;Teresina;Nordeste
2008 May;1,4524;PI;Teresina;Nordeste
2008 Jun;1,7237;PI;Teresina;Nordeste
2008 Jul;2,7835;PI;Teresina;Nordeste
2008 Aug;1,9105;PI;Teresina;Nordeste
2008 Sep;1,8487;PI;Teresina;Nordeste
2008 Oct;1,8788;PI;Teresina;Nordeste
2008 Nov;1,5858;PI;Teresina;Nordeste
2008 Dec;1,5776;PI;Teresina;Nordeste
2009 Jan;2,4008;PI;Teresina;Nordeste
2009 Feb;2,287;PI;Teresina;Nordeste
2009 Mar;1,2525;PI;Teresina;Nordeste
2009 Apr;0,8729;PI;Teresina;Nordeste
2009 May;2,7083;PI;Teresina;Nordeste
2009 Jun;1,4271;PI;Teresina;Nordeste
2009 Jul;2,8588;PI;Teresina;Nordeste
2009 Aug;2,1982;PI;Teresina;Nordeste
2009 Sep;2,0257;PI;Teresina;Nordeste
2009 Oct;1,7131;PI;Teresina;Nordeste
2009 Nov;1,9351;PI;Teresina;Nordeste
2009 Dec;2,4806;PI;Teresina;Nordeste
2010 Jan;2,7435;PI;Teresina;Nordeste
2010 Feb;1,7897;PI;Teresina;Nordeste
2010 Mar;1,9274;PI;Teresina;Nordeste
2010 Apr;2,7222;PI;Teresina;Nordeste
2010 May;2,634;PI;Teresina;Nordeste
2010 Jun;2,0504;PI;Teresina;Nordeste
2010 Jul;2,8442;PI;Teresina;Nordeste
2010 Aug;3,6466;PI;Teresina;Nordeste
2010 Sep;2,8923;PI;Teresina;Nordeste
2010 Oct;2,9416;PI;Teresina;Nordeste
2010 Nov;2,675;PI;Teresina;Nordeste
2010 Dec;3,7032;PI;Teresina;Nordeste
2011 Jan;2,0192;PI;Teresina;Nordeste
2011 Feb;1,4877;PI;Teresina;Nordeste
2011 Mar;2,3663;PI;Teresina;Nordeste
2011 Apr;2,0956;PI;Teresina;Nordeste
2011 May;3,8726;PI;Teresina;Nordeste
2011 Jun;2,1591;PI;Teresina;Nordeste
2011 Jul;3,8755;PI;Teresina;Nordeste
2011 Aug;2,6548;PI;Teresina;Nordeste
2011 Sep;2,4205;PI;Teresina;Nordeste
2011 Oct;1,8864;PI;Teresina;Nordeste
2011 Nov;1,9614;PI;Teresina;Nordeste
2011 Dec;3,1192;PI;Teresina;Nordeste
2012 Jan;1,6522;PI;Teresina;Nordeste
2012 Feb;2,351;PI;Teresina;Nordeste
2012 Mar;2,1418;PI;Teresina;Nordeste
2012 Apr;2,4927;PI;Teresina;Nordeste
2012 May;2,3304;PI;Teresina;Nordeste
2012 Jun;1,4207;PI;Teresina;Nordeste
2012 Jul;2,4338;PI;Teresina;Nordeste
2012 Aug;2,2809;PI;Teresina;Nordeste
2012 Sep;2,5627;PI;Teresina;Nordeste
2012 Oct;1,6949;PI;Teresina;Nordeste
2012 Nov;3,3933;PI;Teresina;Nordeste
2012 Dec;2,8998;PI;Teresina;Nordeste
2013 Jan;1,8928;PI;Teresina;Nordeste
2013 Feb;1,78;PI;Teresina;Nordeste
2013 Mar;1,299;PI;Teresina;Nordeste
2013 Apr;2,1599;PI;Teresina;Nordeste
2013 May;2,7946;PI;Teresina;Nordeste
2013 Jun;2,494;PI;Teresina;Nordeste
2013 Jul;2,8321;PI;Teresina;Nordeste
2013 Aug;2,0287;PI;Teresina;Nordeste
2013 Sep;1,917;PI;Teresina;Nordeste
2013 Oct;2,1687;PI;Teresina;Nordeste
2013 Nov;2,6754;PI;Teresina;Nordeste
2013 Dec;3,1292;PI;Teresina;Nordeste
2014 Jan;2,2651;PI;Teresina;Nordeste
2014 Feb;1,9752;PI;Teresina;Nordeste
2014 Mar;2,691;PI;Teresina;Nordeste
2014 Apr;1,489;PI;Teresina;Nordeste
2014 May;2,9397;PI;Teresina;Nordeste
2014 Jun;3,8549;PI;Teresina;Nordeste
2014 Jul;1,771;PI;Teresina;Nordeste
2014 Aug;2,0358;PI;Teresina;Nordeste
2014 Sep;2,8572;PI;Teresina;Nordeste
2014 Oct;1,2012;PI;Teresina;Nordeste
2014 Nov;2,9705;PI;Teresina;Nordeste
2014 Dec;2,6367;PI;Teresina;Nordeste
2015 Jan;1,5423;PI;Teresina;Nordeste
2015 Feb;1,7142;PI;Teresina;Nordeste
2015 Mar;1,6428;PI;Teresina;Nordeste
2015 Apr;1,4841;PI;Teresina;Nordeste
2015 May;3,0568;PI;Teresina;Nordeste
2015 Jun;2,3596;PI;Teresina;Nordeste
2015 Jul;1,9933;PI;Teresina;Nordeste
2015 Aug;2,571;PI;Teresina;Nordeste
2015 Sep;2,4731;PI;Teresina;Nordeste
2015 Oct;3,7847;PI;Teresina;Nordeste
2015 Nov;2,4284;PI;Teresina;Nordeste
2015 Dec;2,5029;PI;Teresina;Nordeste
2016 Jan;1,7295;PI;Teresina;Nordeste
2016 Feb;1,7433;PI;Teresina;Nordeste
2016 Mar;1,8026;PI;Teresina;Nordeste
2016 Apr;3,2272;PI;Teresina;Nordeste
2016 May;2,6527;PI;Teresina;Nordeste
2016 Jun;2,0263;PI;Teresina;Nordeste
2016 Jul;1,6306;PI;Teresina;Nordeste
2016 Aug;2,1768;PI;Teresina;Nordeste
2016 Sep;1,7735;PI;Teresina;Nordeste
2016 Oct;1,7169;PI;Teresina;Nordeste
2016 Nov;1,7515;PI;Teresina;Nordeste
2016 Dec;1,6415;PI;Teresina;Nordeste
2017 Jan;1,9952;PI;Teresina;Nordeste
2017 Feb;1,4867;PI;Teresina;Nordeste
2017 Mar;2,2197;PI;Teresina;Nordeste
2017 Apr;1,9735;PI;Teresina;Nordeste
2017 May;2,9542;PI;Teresina;Nordeste
2017 Jun;1,7931;PI;Teresina;Nordeste
2017 Jul;2,5759;PI;Teresina;Nordeste
2017 Aug;2,0107;PI;Teresina;Nordeste
2017 Sep;1,0756;PI;Teresina;Nordeste
2017 Oct;1,9144;PI;Teresina;Nordeste
2017 Nov;1,6676;PI;Teresina;Nordeste
2017 Dec;2,1329;PI;Teresina;Nordeste
2018 Jan;3,0801;PI;Teresina;Nordeste
2018 Feb;1,8576;PI;Teresina;Nordeste
2018 Mar;1,9057;PI;Teresina;Nordeste
2018 Apr;2,854;PI;Teresina;Nordeste
2018 May;0,8893;PI;Teresina;Nordeste
2018 Jun;1,5267;PI;Teresina;Nordeste
2018 Jul;1,7875;PI;Teresina;Nordeste
2018 Aug;1,9989;PI;Teresina;Nordeste
2018 Sep;2,2875;PI;Teresina;Nordeste
2018 Oct;2,2539;PI;Teresina;Nordeste
2018 Nov;2,0942;PI;Teresina;Nordeste
2018 Dec;1,6982;PI;Teresina;Nordeste
2019 Jan;1,532;PI;Teresina;Nordeste
2019 Feb;1,5597;PI;Teresina;Nordeste
2019 Mar;2,2224;PI;Teresina;Nordeste
2019 Apr;1,3831;PI;Teresina;Nordeste
2019 May;2,522;PI;Teresina;Nordeste
2019 Jun;1,392;PI;Teresina;Nordeste
2019 Jul;1,5583;PI;Teresina;Nordeste
2019 Aug;1,3034;PI;Teresina;Nordeste
2019 Sep;1,9895;PI;Teresina;Nordeste
2019 Oct;1,1852;PI;Teresina;Nordeste
2019 Nov;2,2815;PI;Teresina;Nordeste
2019 Dec;2,3745;PI;Teresina;Nordeste
2020 Jan;2,0564;PI;Teresina;Nordeste
2020 Feb;1,8865;PI;Teresina;Nordeste
2020 Mar;1,7736;PI;Teresina;Nordeste
2020 Apr;0,5596;PI;Teresina;Nordeste
2020 May;2,3957;PI;Teresina;Nordeste
2020 Jun;0,4464;PI;Teresina;Nordeste
2020 Jul;0,755;PI;Teresina;Nordeste
2020 Aug;1,8833;PI;Teresina;Nordeste
2020 Sep;2,7795;PI;Teresina;Nordeste
2020 Oct;1,5237;PI;Teresina;Nordeste
2020 Nov;2,1999;PI;Teresina;Nordeste
2020 Dec;2,0888;PI;Teresina;Nordeste
2000 Jan;1,249;CE;Fortaleza;Nordeste
2000 Feb;1,0135;CE;Fortaleza;Nordeste
2000 Mar;1,5706;CE;Fortaleza;Nordeste
2000 Apr;1,1184;CE;Fortaleza;Nordeste
2000 May;1,3924;CE;Fortaleza;Nordeste
2000 Jun;1,3809;CE;Fortaleza;Nordeste
2000 Jul;1,5376;CE;Fortaleza;Nordeste
2000 Aug;1,7014;CE;Fortaleza;Nordeste
2000 Sep;1,5582;CE;Fortaleza;Nordeste
2000 Oct;1,7001;CE;Fortaleza;Nordeste
2000 Nov;1,1109;CE;Fortaleza;Nordeste
2000 Dec;1,2274;CE;Fortaleza;Nordeste
2001 Jan;2,0618;CE;Fortaleza;Nordeste
2001 Feb;2,0361;CE;Fortaleza;Nordeste
2001 Mar;1,4082;CE;Fortaleza;Nordeste
2001 Apr;1,4161;CE;Fortaleza;Nordeste
2001 May;1,1832;CE;Fortaleza;Nordeste
2001 Jun;1,9039;CE;Fortaleza;Nordeste
2001 Jul;1,4028;CE;Fortaleza;Nordeste
2001 Aug;1,7466;CE;Fortaleza;Nordeste
2001 Sep;1,7514;CE;Fortaleza;Nordeste
2001 Oct;1,2955;CE;Fortaleza;Nordeste
2001 Nov;1,7444;CE;Fortaleza;Nordeste
2001 Dec;2,0707;CE;Fortaleza;Nordeste
2002 Jan;2,0779;CE;Fortaleza;Nordeste
2002 Feb;1,8444;CE;Fortaleza;Nordeste
2002 Mar;1,9879;CE;Fortaleza;Nordeste
2002 Apr;1,6162;CE;Fortaleza;Nordeste
2002 May;1,5445;CE;Fortaleza;Nordeste
2002 Jun;2,3507;CE;Fortaleza;Nordeste
2002 Jul;2,023;CE;Fortaleza;Nordeste
2002 Aug;2,0749;CE;Fortaleza;Nordeste
2002 Sep;2,2003;CE;Fortaleza;Nordeste
2002 Oct;2,2247;CE;Fortaleza;Nordeste
2002 Nov;2,3045;CE;Fortaleza;Nordeste
2002 Dec;2,0035;CE;Fortaleza;Nordeste
2003 Jan;2,0828;CE;Fortaleza;Nordeste
2003 Feb;1,2697;CE;Fortaleza;Nordeste
2003 Mar;1,9575;CE;Fortaleza;Nordeste
2003 Apr;1,8884;CE;Fortaleza;Nordeste
2003 May;2,2564;CE;Fortaleza;Nordeste
2003 Jun;2,5706;CE;Fortaleza;Nordeste
2003 Jul;2,7492;CE;Fortaleza;Nordeste
2003 Aug;1,2979;CE;Fortaleza;Nordeste
2003 Sep;1,9145;CE;Fortaleza;Nordeste
2003 Oct;2,1033;CE;Fortaleza;Nordeste
2003 Nov;1,8637;CE;Fortaleza;Nordeste
2003 Dec;1,7294;CE;Fortaleza;Nordeste
2004 Jan;1,6461;CE;Fortaleza;Nordeste
2004 Feb;1,6191;CE;Fortaleza;Nordeste
2004 Mar;1,2175;CE;Fortaleza;Nordeste
2004 Apr;2,0716;CE;Fortaleza;Nordeste
2004 May;1,8358;CE;Fortaleza;Nordeste
2004 Jun;1,2803;CE;Fortaleza;Nordeste
2004 Jul;2,1764;CE;Fortaleza;Nordeste
2004 Aug;1,546;CE;Fortaleza;Nordeste
2004 Sep;1,694;CE;Fortaleza;Nordeste
2004 Oct;1,9571;CE;Fortaleza;Nordeste
2004 Nov;2,2653;CE;Fortaleza;Nordeste
2004 Dec;2,4408;CE;Fortaleza;Nordeste
2005 Jan;1,8537;CE;Fortaleza;Nordeste
2005 Feb;2,3907;CE;Fortaleza;Nordeste
2005 Mar;2,0258;CE;Fortaleza;Nordeste
2005 Apr;1,8758;CE;Fortaleza;Nordeste
2005 May;1,8071;CE;Fortaleza;Nordeste
2005 Jun;2,3769;CE;Fortaleza;Nordeste
2005 Jul;2,1644;CE;Fortaleza;Nordeste
2005 Aug;1,8504;CE;Fortaleza;Nordeste
2005 Sep;1,1963;CE;Fortaleza;Nordeste
2005 Oct;2,1908;CE;Fortaleza;Nordeste
2005 Nov;2,2846;CE;Fortaleza;Nordeste
2005 Dec;2,2517;CE;Fortaleza;Nordeste
2006 Jan;1,9849;CE;Fortaleza;Nordeste
2006 Feb;1,253;CE;Fortaleza;Nordeste
2006 Mar;1,5162;CE;Fortaleza;Nordeste
2006 Apr;1,5409;CE;Fortaleza;Nordeste
2006 May;1,3479;CE;Fortaleza;Nordeste
2006 Jun;2,0563;CE;Fortaleza;Nordeste
2006 Jul;1,1728;CE;Fortaleza;Nordeste
2006 Aug;2,0737;CE;Fortaleza;Nordeste
2006 Sep;1,1841;CE;Fortaleza;Nordeste
2006 Oct;1,6579;CE;Fortaleza;Nordeste
2006 Nov;1,3995;CE;Fortaleza;Nordeste
2006 Dec;2,1087;CE;Fortaleza;Nordeste
2007 Jan;1,64;CE;Fortaleza;Nordeste
2007 Feb;1,0688;CE;Fortaleza;Nordeste
2007 Mar;1,2415;CE;Fortaleza;Nordeste
2007 Apr;1,5624;CE;Fortaleza;Nordeste
2007 May;1,6303;CE;Fortaleza;Nordeste
2007 Jun;1,5712;CE;Fortaleza;Nordeste
2007 Jul;1,894;CE;Fortaleza;Nordeste
2007 Aug;1,6665;CE;Fortaleza;Nordeste
2007 Sep;1,4398;CE;Fortaleza;Nordeste
2007 Oct;1,2859;CE;Fortaleza;Nordeste
2007 Nov;1,2712;CE;Fortaleza;Nordeste
2007 Dec;2,186;CE;Fortaleza;Nordeste
2008 Jan;1,3536;CE;Fortaleza;Nordeste
2008 Feb;1,3816;CE;Fortaleza;Nordeste
2008 Mar;1,2293;CE;Fortaleza;Nordeste
2008 Apr;1,4916;CE;Fortaleza;Nordeste
2008 May;1,7416;CE;Fortaleza;Nordeste
2008 Jun;1,7791;CE;Fortaleza;Nordeste
2008 Jul;1,3074;CE;Fortaleza;Nordeste
2008 Aug;1,5746;CE;Fortaleza;Nordeste
2008 Sep;1,9183;CE;Fortaleza;Nordeste
2008 Oct;1,8359;CE;Fortaleza;Nordeste
2008 Nov;0,8105;CE;Fortaleza;Nordeste
2008 Dec;1,9506;CE;Fortaleza;Nordeste
2009 Jan;1,2117;CE;Fortaleza;Nordeste
2009 Feb;1,4097;CE;Fortaleza;Nordeste
2009 Mar;1,0326;CE;Fortaleza;Nordeste
2009 Apr;1,3955;CE;Fortaleza;Nordeste
2009 May;1,0757;CE;Fortaleza;Nordeste
2009 Jun;1,2109;CE;Fortaleza;Nordeste
2009 Jul;1,6648;CE;Fortaleza;Nordeste
2009 Aug;2,4257;CE;Fortaleza;Nordeste
2009 Sep;1,0199;CE;Fortaleza;Nordeste
2009 Oct;1,8386;CE;Fortaleza;Nordeste
2009 Nov;1,6095;CE;Fortaleza;Nordeste
2009 Dec;1,8709;CE;Fortaleza;Nordeste
2010 Jan;0,9788;CE;Fortaleza;Nordeste
2010 Feb;1,7198;CE;Fortaleza;Nordeste
2010 Mar;1,6926;CE;Fortaleza;Nordeste
2010 Apr;1,9806;CE;Fortaleza;Nordeste
2010 May;1,5312;CE;Fortaleza;Nordeste
2010 Jun;1,4984;CE;Fortaleza;Nordeste
2010 Jul;1,4413;CE;Fortaleza;Nordeste
2010 Aug;1,7153;CE;Fortaleza;Nordeste
2010 Sep;1,7411;CE;Fortaleza;Nordeste
2010 Oct;1,557;CE;Fortaleza;Nordeste
2010 Nov;1,3786;CE;Fortaleza;Nordeste
2010 Dec;2,1054;CE;Fortaleza;Nordeste
2011 Jan;1,3986;CE;Fortaleza;Nordeste
2011 Feb;1,7886;CE;Fortaleza;Nordeste
2011 Mar;1,1878;CE;Fortaleza;Nordeste
2011 Apr;1,7331;CE;Fortaleza;Nordeste
2011 May;1,7577;CE;Fortaleza;Nordeste
2011 Jun;1,9856;CE;Fortaleza;Nordeste
2011 Jul;1,8483;CE;Fortaleza;Nordeste
2011 Aug;2,3286;CE;Fortaleza;Nordeste
2011 Sep;1,4219;CE;Fortaleza;Nordeste
2011 Oct;1,6058;CE;Fortaleza;Nordeste
2011 Nov;1,4156;CE;Fortaleza;Nordeste
2011 Dec;2,424;CE;Fortaleza;Nordeste
2012 Jan;1,5966;CE;Fortaleza;Nordeste
2012 Feb;1,8325;CE;Fortaleza;Nordeste
2012 Mar;2,0799;CE;Fortaleza;Nordeste
2012 Apr;1,6303;CE;Fortaleza;Nordeste
2012 May;1,239;CE;Fortaleza;Nordeste
2012 Jun;1,7699;CE;Fortaleza;Nordeste
2012 Jul;1,6662;CE;Fortaleza;Nordeste
2012 Aug;1,4669;CE;Fortaleza;Nordeste
2012 Sep;1,7633;CE;Fortaleza;Nordeste
2012 Oct;1,5813;CE;Fortaleza;Nordeste
2012 Nov;1,1367;CE;Fortaleza;Nordeste
2012 Dec;1,7864;CE;Fortaleza;Nordeste
2013 Jan;1,6392;CE;Fortaleza;Nordeste
2013 Feb;1,4876;CE;Fortaleza;Nordeste
2013 Mar;1,4052;CE;Fortaleza;Nordeste
2013 Apr;1,3192;CE;Fortaleza;Nordeste
2013 May;1,5708;CE;Fortaleza;Nordeste
2013 Jun;1,669;CE;Fortaleza;Nordeste
2013 Jul;1,7706;CE;Fortaleza;Nordeste
2013 Aug;2,0517;CE;Fortaleza;Nordeste
2013 Sep;2,1554;CE;Fortaleza;Nordeste
2013 Oct;1,3764;CE;Fortaleza;Nordeste
2013 Nov;1,4486;CE;Fortaleza;Nordeste
2013 Dec;1,5896;CE;Fortaleza;Nordeste
2014 Jan;1,7194;CE;Fortaleza;Nordeste
2014 Feb;1,9079;CE;Fortaleza;Nordeste
2014 Mar;1,2067;CE;Fortaleza;Nordeste
2014 Apr;1,8324;CE;Fortaleza;Nordeste
2014 May;1,8735;CE;Fortaleza;Nordeste
2014 Jun;1,5786;CE;Fortaleza;Nordeste
2014 Jul;1,8954;CE;Fortaleza;Nordeste
2014 Aug;1,9316;CE;Fortaleza;Nordeste
2014 Sep;1,8545;CE;Fortaleza;Nordeste
2014 Oct;1,8269;CE;Fortaleza;Nordeste
2014 Nov;1,3403;CE;Fortaleza;Nordeste
2014 Dec;1,5303;CE;Fortaleza;Nordeste
2015 Jan;1,2838;CE;Fortaleza;Nordeste
2015 Feb;1,5303;CE;Fortaleza;Nordeste
2015 Mar;1,0549;CE;Fortaleza;Nordeste
2015 Apr;0,9251;CE;Fortaleza;Nordeste
2015 May;1,347;CE;Fortaleza;Nordeste
2015 Jun;1,1829;CE;Fortaleza;Nordeste
2015 Jul;1,4712;CE;Fortaleza;Nordeste
